producto_id,sku,nombre_comercial,nucleo,molecula,forma,laboratorio,categoria,fuente,gates,url_en_ledger,desc_candidata,foto_candidata
37823,ME43751,CLOTRIMAZOL 100 MG X 6 OVULOS VAGINALES,CLOTRIMAZOL,Clotrimazol,OVULOS,LABORATORIOS FARMACEUTICOS LAFAR S.A. (CIUDAD DE EL ALTO),no_match_fuentes,,,,,
37824,ME39062,CLOTRIMAZOL 500 MG X 1 OVULO VAGINAL,CLOTRIMAZOL,Clotrimazol,OVULOS,LABORATORIOS ALFA C X A,no_match_fuentes,,,,,
37825,ME25498,CO-SULTRIN 40 MG - 200 MG / 5 ML X 20 SUSPENSION,CO-SULTRIN,,SUSPENSION ORAL,LABORATORIOS VALMOR C.A.,no_match_fuentes,,,,,
37830,ME38685,COLGESIC 400 MG - 40 MG X 15 COMPRIMIDOS RECUBIERTOS,COLGESIC,Ibuprofeno - Tiocolchicosido,COMPRIMIDOS,BIOTECH LABORATORIOS C.A.,no_match_fuentes,,,,,
37832,ME1491,COLOZIN® (LACTOBACILLUS PLANTARUM - PEDIOCOCCUS ACIDILACTICI) 150 MG (3.0 X 10⁹ UFC) X 30 CAPSULAS,COLOZIN® (LACTOBACILLUS PLANTARUM - PEDIOCOCCUS ACIDILACTICI),,CAPSULAS,AB-BIOTICS S.A.,no_match_fuentes,,,,,
37841,ME35619/2,CORENTEL 10 MG X 10 COMPRIMIDOS RECUBIERTOS,CORENTEL,,COMPRIMIDOS,MEGALABS S.A.,no_match_fuentes,,,,,
37842,ME35619/3,CORENTEL 10 MG X 30 COMPRIMIDOS RECUBIERTOS,CORENTEL,,COMPRIMIDOS,MEGALABS S.A.,no_match_fuentes,,,,,
37844,ME39494/3,CORENTEL 1.25 MG X 30 COMPRIMIDOS RECUBIERTOS,CORENTEL,,COMPRIMIDOS,MEGALABS S.A.,no_match_fuentes,,,,,
37850,ME44702,CORTYNASE PLUS 50 MCG - 140 MCG / DOSIS SUSPENSION NASAL,CORTYNASE PLUS,Azelastina - Mometasona Furoato,SOLUCION NASAL,LABORATORIOS L.O. OFTALMI C.A.,no_match_fuentes,,,,,
37866,HO13931,DECALONA 4 MG / ML X 1 AMPOLLA,DECALONA,,INYECTABLE,BIOTECH LABORATORIOS C.A.,no_match_fuentes,,,,,
37874,ME32194/2,DEFLAZACORT 6 MG X 10 COMPRIMIDOS,DEFLAZACORT,Deflazacort,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
37875,ME32194/3,DEFLAZACORT 6 MG X 30 COMPRIMIDOS,DEFLAZACORT,Deflazacort,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
37882,MI37676,DERMACORTINE 0.1 % EMULSION,DERMACORTINE,Mometasona,INYECTABLE,MEGALABS S.A.,no_match_fuentes,,,,,
37900,ME42492/3,DEXAMETASONA 4 MG X 100 COMPRIMIDOS,DEXAMETASONA,Dexametasona,COMPRIMIDOS,LABORATORIOS SPEFAR VENEZOLANOS S.A.,no_match_fuentes,,,,,
37904,HO42601,DEXAMETASONA 8 MG / 2 ML X 10 AMPOLLAS,DEXAMETASONA,Dexametasona,INYECTABLE,LABORATORIO BIOSANO S.A.,no_match_fuentes,,,,,
37906,ME44066,DEXKETOPROFENO 25 MG / 10 ML X 20 SOLUCION ORAL,DEXKETOPROFENO,Dexketoprofeno Trometamol,SOLUCION ORAL,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37907,ME42573,DEXTAMIN 0.5 MG / ML X 10 SOLUCION ORAL,DEXTAMIN,Desloratadina,SOLUCION ORAL,LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS PLUSANDEX C.A.,no_match_fuentes,,,,,
37908,ME14784,PREVERAL CON DEXTROMETORFANO 6.25 MG-15.00 MG / 5 ML JARABE PEDIATRICO,PREVERAL CON DEXTROMETORFANO,,JARABE,LABORATORIOS WYETH S.A.,no_match_fuentes,,,,,
37910,ME40663,PREVERAL CON DEXTROMETORFANO 3 MG - 15 MG / 5 ML SOLUCION ORAL,PREVERAL CON DEXTROMETORFANO,Dextrometorfano,SOLUCION ORAL,LABORATORIOS VARGAS S.A.,no_match_fuentes,,,,,
37912,ME10432,DI-EUDRIN 50 MG X 30 TABLETAS,DI-EUDRIN,Hidroclorotiazida,TABLETAS,BIOTECH LABORATORIOS C.A.,no_match_fuentes,,,,,
37913,ME43584,DIACEREINA 50 MG X 10 CAPSULAS,DIACEREINA,Diacereina,CAPSULAS,RONALD PHARMACEUTICALS PVT. LTD.,no_match_fuentes,,,,,
37918,ME35040,DIAGESIC 1.8 MG / ML SUSPENSION ORAL,DIAGESIC,,SUSPENSION ORAL,BIOTECH LABORATORIOS C.A.,no_match_fuentes,,,,,
37919,ME24715,DIANE 35 MCG - 2 MG X 21 GRAGEAS,DIANE,Etinilestradiol,GRAGEAS,UNIAO QUIMICA INTERNACIONAL LTDA.,no_match_fuentes,,,,,
37922,ME43814,DICLODEX 1.8 MG / ML SUSPENSION ORAL,DICLODEX,Diclofenaco,SOLUCION ORAL,LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS PLUSANDEX C.A.,no_match_fuentes,,,,,
37924,MI35435/2,DICLOFENAC POT X 6 UNIDADES,DICLOFENAC POT X,Diclofenaco,,LABORATORIO CHILE S.A.,no_match_fuentes,,,,,
37925,MI35435/3,DICLOFENAC POT X 10 UNIDADES,DICLOFENAC POT X,Diclofenaco,,LABORATORIO CHILE S.A.,no_match_fuentes,,,,,
37926,MI35435/4,DICLOFENAC POT X 30 UNIDADES,DICLOFENAC POT X,Diclofenaco,,LABORATORIO CHILE S.A.,no_match_fuentes,,,,,
37927,HO36803/2,DICLOFENACO SODICO 75 MG / 3 ML X 1 AMPOLLA,DICLOFENACO SODICO,Diclofenaco,INYECTABLE,FARMIONNI SCALPI S.A.,no_match_fuentes,,,,,
37930,ME43045/4,DICLOFENACO POTASICO 50 MG X 30 TABLETAS RECUBIERTAS,DICLOFENACO POTASICO,Diclofenaco,TABLETAS,JIANGXI XIER KANGTAI PHARMACEUTICAL CO. LTD,no_match_fuentes,,,,,
37935,ME43220,DICLOXACILINA 250 MG / 5 ML POLVO PARA SUSPENSION ORAL,DICLOXACILINA,,POLVO PARA RECONSTITUCION,MANUFACTURERA MUNDIAL FARMACEUTICA S.A.,no_match_fuentes,,,,,
37955,ME38177/4,DIOSMINA 600 MG X 30 TABLETAS RECUBIERTAS,DIOSMINA,Diosmina,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37956,ME36420,DIOSMINA - HESPERIDINA 450 MG - 50 MG X 30 TABLETAS RECUBIERTAS,DIOSMINA - HESPERIDINA,Diosmina - Hesperidina,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37964,HO42487,DOBUTAMINA 250 MG / 5 ML X 5 AMPOLLAS,DOBUTAMINA,Dobutamina,INYECTABLE,LABORATORIO BIOSANO S.A.,no_match_fuentes,,,,,
37967,ME26655/2,DOL X 4 TABLETAS RECUBIERTAS,DOL X,Acetaminofen - Cafeina,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37971,ME43320,DOLCAN 9 MG / 5 ML SUSPENSION ORAL,DOLCAN,,SOLUCION ORAL,MEGALABS S.A.,no_match_fuentes,,,,,
37974,ME44581/2,DOMPERIDONA 10 MG X 10 TABLETAS,DOMPERIDONA,Domperidona,TABLETAS,ANMOL HEALTHCARE LABORATORY PVT LTD,no_match_fuentes,,,,,
37975,ME44581/3,DOMPERIDONA 10 MG X 15 TABLETAS,DOMPERIDONA,Domperidona,TABLETAS,ANMOL HEALTHCARE LABORATORY PVT LTD,no_match_fuentes,,,,,
37976,ME44581/4,DOMPERIDONA 10 MG X 30 TABLETAS,DOMPERIDONA,Domperidona,TABLETAS,ANMOL HEALTHCARE LABORATORY PVT LTD,no_match_fuentes,,,,,
37979,ME44460/3,DONEPEZILO CLORHIDRATO 10 MG X 56 CAPSULAS,DONEPEZILO CLORHIDRATO,Donepezilo,CAPSULAS,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
37980,ME44460/2,DONEPEZILO CLORHIDRATO 10 MG X 10 CAPSULAS,DONEPEZILO CLORHIDRATO,Donepezilo,CAPSULAS,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
37985,ME20337,DOXICICLINA 100 MG X 10 CAPSULAS,DOXICICLINA,Doxiciclina,CAPSULAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37987,ME42749,DULOXETINA 60 MG X 28 TABLETAS GASTRORRESISTENTES,DULOXETINA,Duloxetina,TABLETAS,HIRAL LABS LIMITED,no_match_fuentes,,,,,
37991,ME32615/5,DUROVAL 50 MG X 10 TABLETAS RECUBIERTAS,DUROVAL,,TABLETAS,LABORATORIOS VALMOR C.A.,no_match_fuentes,,,,,
37998,ME44046,EMPAGLIFLOZINA - LINAGLIPTINA 10 MG - 5 MG X 30 COMPRIMIDOS RECUBIERTOS,EMPAGLIFLOZINA - LINAGLIPTINA,Empagliflozina - Linagliptina,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
37999,ME44045,EMPAGLIFLOZINA - LINAGLIPTINA 25 MG - 5 MG X 30 COMPRIMIDOS RECUBIERTOS,EMPAGLIFLOZINA - LINAGLIPTINA,Empagliflozina - Linagliptina,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
38004,ME26416/2,ENALAPRIL 20 MG X 20 TABLETAS,ENALAPRIL,Enalapril,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
38012,ME19381,ERILON 1 MG / ML LOCION,ERILON,,LOCION,BIOTECH LABORATORIOS C.A.,no_match_fuentes,,,,,
38014,ME37000,ERITROMICINA 500 MG X 10 TABLETAS RECUBIERTAS,ERITROMICINA,Eritromicina,TABLETAS,GENFAR S.A.,no_match_fuentes,,,,,
38015,ME40959/4,ESCITALOPRAM 10 MG X 56 COMPRIMIDOS RECUBIERTOS,ESCITALOPRAM,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,no_match_fuentes,,,,,
38016,ME40959/2,ESCITALOPRAM 10 MG X 14 COMPRIMIDOS RECUBIERTOS,ESCITALOPRAM,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,no_match_fuentes,,,,,
38019,ME40960/2,ESCITALOPRAM 20 MG X 28 COMPRIMIDOS RECUBIERTOS,ESCITALOPRAM,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,no_match_fuentes,,,,,
38023,ME41771/3,ESCITALOPRAM 20 MG X 30 TABLETAS RECUBIERTAS,ESCITALOPRAM,Escitalopram,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
38026,ME43163,ESCITALOPRAM 10 MG X 28 TABLETAS RECUBIERTAS,ESCITALOPRAM,Escitalopram,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,no_match_fuentes,,,,,
38044,ME35208,ESPARFLIN 0.5 MG / ML X 10 JARABE,ESPARFLIN,Desloratadina,JARABE,MEGALABS S.A.,no_match_fuentes,,,,,
38045,ME33352/2,ESPIRONOLACTONA 25 MG X 10 TABLETAS,ESPIRONOLACTONA,Espironolactona,TABLETAS,LABORATORIOS SIEGFRIED S.A.,no_match_fuentes,,,,,
38048,ME43795,ESQUIDONE 1 MG / ML X 30 SOLUCION ORAL,ESQUIDONE,Risperidona,SOLUCION ORAL,LABORATORIOS VALMOR C.A.,no_match_fuentes,,,,,
38066,ME42311,FEBRATIC 15 MG / ML SUSPENSION ORAL,FEBRATIC,,SUSPENSION ORAL,MEGALABS S.A.,no_match_fuentes,,,,,
38072,HO41409,FENITOINA SODICA 50 MG / ML SOLUCION INYECTABLE,FENITOINA SODICA,Fenitoina,INYECTABLE,VITALIS S.A.C.I.,no_match_fuentes,,,,,
38073,HO35889/3,FENITOINA SODICA 250 MG / 5 ML X 30 AMPOLLAS,FENITOINA SODICA,Fenitoina,INYECTABLE,LABORATORIO BIOSANO S.A.,no_match_fuentes,,,,,
38074,HO35889/2,FENITOINA SODICA 250 MG / 5 ML X 10 AMPOLLAS,FENITOINA SODICA,Fenitoina,INYECTABLE,LABORATORIO BIOSANO S.A.,no_match_fuentes,,,,,
38075,ME27405/2,FERGANIC 40 MG X 14 CAPSULAS,FERGANIC,,CAPSULAS,MEGALABS S.A.,no_match_fuentes,,,,,
38078,ME27552,FERGANIC 20 MG / ML SOLUCION ORAL,FERGANIC,,SOLUCION ORAL,MEGALABS S.A.,no_match_fuentes,,,,,
38086,ME1319/2,FESTAL (PANCREATINA DE ORIGEN PORCINO) X 10 GRAGEAS,FESTAL (PANCREATINA DE ORIGEN PORCINO) X,,GRAGEAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
38087,ME1319/3,FESTAL (PANCREATINA DE ORIGEN PORCINO) X 20 GRAGEAS,FESTAL (PANCREATINA DE ORIGEN PORCINO) X,,GRAGEAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
38092,ME784,NIAZOL 1 MG / ML X 10 SOLUCION NASAL,NIAZOL,,SOLUCION NASAL,BIOTECH LABORATORIOS C.A.,no_match_fuentes,,,,,
38093,ME13715,MONOSULPA X 260 SOLUCION NASAL,MONOSULPA X,,SOLUCION NASAL,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
38099,ME35935,FLATORIL 80 MG / ML SUSPENSION GOTAS,FLATORIL,Simeticona,SUSPENSION ORAL,LABORATORIOS ELMOR S.A.,no_match_fuentes,,,,,
38102,ME40011/3,FLAVOXATO 200 MG X 20 COMPRIMIDOS RECUBIERTOS,FLAVOXATO,Flavoxato,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
38103,ME44088,FLAVOXATO 200 MG X 30 TABLETAS RECUBIERTAS,FLAVOXATO,Flavoxato,TABLETAS,JIANGXI SYNERGY PHARMACEUTICAL CO. LTD,no_match_fuentes,,,,,
38118,ME43904,FLUCONAZOL 200 MG TABLETAS RECUBIERTAS,FLUCONAZOL,Fluconazol,TABLETAS,BOEHRINGER INGELHEIM PHARMA GMBH & CO. KG.,no_match_fuentes,,,,,
38119,HO40840,FLUCONAZOL 200 MG / 100 ML SOLUCION INYECTABLE INTRAVENOSA,FLUCONAZOL,Fluconazol,INYECTABLE,VITALIS S.A.C.I.,no_match_fuentes,,,,,
38120,ME42709/2,FLUCONAZOL 150 MG X 2 TABLETAS,FLUCONAZOL,Fluconazol,TABLETAS,MASCOT HEALTH SERIES PVT. LTD.,no_match_fuentes,,,,,
38121,ME42709/3,FLUCONAZOL 150 MG X 4 TABLETAS,FLUCONAZOL,Fluconazol,TABLETAS,MASCOT HEALTH SERIES PVT. LTD.,no_match_fuentes,,,,,
38125,ME43024,FLUNARIZINA 10 MG X 30 TABLETAS RECUBIERTAS,FLUNARIZINA,Flunarizina,TABLETAS,MASCOT HEALTH SERIES PVT. LTD.,no_match_fuentes,,,,,
38128,ME28948,FLUOXETINA 20 MG X 28 CAPSULAS,FLUOXETINA,Fluoxetina,CAPSULAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
38134,ME31562,FOTORRETIN 0.5 % - 5 % SOLUCION OFTALMICA,FOTORRETIN,Tropicamida,SOLUCION OFTALMICA,LABORATORIOS POEN S.A.U.,no_match_fuentes,,,,,
38137,ME35373,FULGRAM 600 MG - 42.9 MG / 5 ML POLVO PARA SUSPENSION,FULGRAM,Amoxicilina - Clavulanico Acido,POLVO PARA RECONSTITUCION,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
38139,HO32365,FUROSEMIDA 20 MG / 2 ML X 3 AMPOLLAS,FUROSEMIDA,Furosemida,INYECTABLE,LABORATORIOS VALMOR C.A.,no_match_fuentes,,,,,
38145,ME21300,FUROSEMIDA 40 MG X 24 TABLETAS,FUROSEMIDA,Furosemida,TABLETAS,PRODUCTOS FARMACEUTICOS PARA EL VIVIR VIVIENDO C.A. (PROFARMACOS C.A.),no_match_fuentes,,,,,
38147,ME34981/2,GABAPENTINA 300 MG X 14 CAPSULAS,GABAPENTINA,Gabapentina,CAPSULAS,KERN PHARMA S.L.,no_match_fuentes,,,,,
38148,ME34981/3,GABAPENTINA 300 MG X 30 CAPSULAS,GABAPENTINA,Gabapentina,CAPSULAS,KERN PHARMA S.L.,no_match_fuentes,,,,,
38153,ME39975/2,GENESA 3 MG-20 MCG X 21 COMPRIMIDOS RECUBIERTOS,GENESA,,COMPRIMIDOS,LABORATORIOS LEON FARMA S.A.,no_match_fuentes,,,,,
38154,HO36306/3,GENTAMICINA 160 MG / 2 ML X 10 AMPOLLAS,GENTAMICINA,Gentamicina,INYECTABLE,VITALIS S.A.C.I.,no_match_fuentes,,,,,
38155,HO36306/2,GENTAMICINA 160 MG / 2 ML X 5 AMPOLLAS,GENTAMICINA,Gentamicina,INYECTABLE,VITALIS S.A.C.I.,no_match_fuentes,,,,,
38157,ME24164,GENURIN 200 MG X 10 COMPRIMIDOS RECUBIERTOS,GENURIN,,COMPRIMIDOS,LABORATORIOS ELMOR S.A.,no_match_fuentes,,,,,
38158,ME33501,GLIBENCLAMIDA 5 MG X 10 COMPRIMIDOS,GLIBENCLAMIDA,Glibenclamida,COMPRIMIDOS,LABORATORIOS ELMOR S.A.,no_match_fuentes,,,,,
38159,ME26275,GLIBENCLAMIDA 5 MG X 30 TABLETAS,GLIBENCLAMIDA,Glibenclamida,TABLETAS,LABORATORIOS VARGAS S.A.,no_match_fuentes,,,,,
38168,ME32878,GLIMEPIRIDA 4 MG TABLETAS,GLIMEPIRIDA,Glimepirida,TABLETAS,LABORATORIO LA SANTE C.A.,no_match_fuentes,,,,,
38172,ME35866,GLUCOFAGE 500 MG XR X 30 TABLETAS DE LIBERACION RETARDADA,GLUCOFAGE,,TABLETAS,MERCK SANTE S.A.S.,no_match_fuentes,,,,,
38179,ME42539,GUAIFENESINA 100 MG / 5 ML SOLUCION ORAL,GUAIFENESINA,Guaifenesina,SOLUCION ORAL,BIOQUIMICA INTERNACIONAL C.A.,no_match_fuentes,,,,,
38185,HO32537,HALOPERIDOL 5 MG / ML X 30 AMPOLLAS,HALOPERIDOL,Haloperidol,INYECTABLE,EMPRESA LABORATORIOS AICA,no_match_fuentes,,,,,
38192,ME36876,VALSARTAN -HIDROCLOROTIAZIDA 160 MG-25 MG X 20 TABLETAS RECUBIERTAS,VALSARTAN -HIDROCLOROTIAZIDA,,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
38198,HO35867,BUTILBROMURO DE HIOSCINA 20 MG / ML SOLUCION INYECTABLE,BUTILBROMURO DE HIOSCINA,,INYECTABLE,GLAND PHARMA LIMITED,no_match_fuentes,,,,,
38200,ME1384,HIRUDOID (POLISULFATO DE MUCOPOLISACARIDO) 25.000 UI / 100 G GEL,HIRUDOID (POLISULFATO DE MUCOPOLISACARIDO),,GEL,CIFARMA S.A.C,no_match_fuentes,,,,,
38202,ME41648,HISTIVERT 16 MG X 30 COMPRIMIDOS,HISTIVERT,Betahistina,COMPRIMIDOS,EUROFARMA LABORATORIOS S.A.,no_match_fuentes,,,,,
38216,ME34468,IBUPROFENO 100 MG / 5 ML SUSPENSION,IBUPROFENO,Ibuprofeno,SUSPENSION ORAL,SM PHARMA C.A.,no_match_fuentes,,,,,
38240,ME37122,ILANA 600 MG X 1 CAPSULA BLANDA VAGINAL,ILANA,,CAPSULAS,PROCAPS S.A.,no_match_fuentes,,,,,
38249,ME40027,FLUTIXAIR 125 MG - 25 MCG / DOSIS X 200 SUSPENSION INHALACION ORAL,FLUTIXAIR,,SOLUCION ORAL,LABORATORIOS HAYMANN S.A.,no_match_fuentes,,,,,
38253,ME36068/3,IRBESARTAN 150 MG X 28 TABLETAS,IRBESARTAN,Irbesartan,TABLETAS,SM PHARMA C.A.,no_match_fuentes,,,,,
38254,ME36068/2,IRBESARTAN 150 MG X 10 TABLETAS,IRBESARTAN,Irbesartan,TABLETAS,SM PHARMA C.A.,no_match_fuentes,,,,,
38255,ME36068/4,IRBESARTAN 150 MG X 30 TABLETAS,IRBESARTAN,Irbesartan,TABLETAS,SM PHARMA C.A.,no_match_fuentes,,,,,
38257,ME35908/2,IRBESARTAN 300 MG X 10 TABLETAS,IRBESARTAN,Irbesartan,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
38258,ME36807,IRBESARTAN -HIDROCLOROTIAZIDA 150 MG -12.5 MG X 28 TABLETAS,IRBESARTAN -HIDROCLOROTIAZIDA,,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
38261,ME43740,ITRACONAZOL 100 MG X 10 CAPSULAS,ITRACONAZOL,Itraconazol,CAPSULAS,K.A. MALLE PHARMACEUTICALS LTD,no_match_fuentes,,,,,
38262,ME44504,ITRASEC 33.33 MG – 166.66 MG X 12 CAPSULAS,ITRASEC,Itraconazol - Secnidazol Anhidro,CAPSULAS,JIANGXI SYNERGY PHARMACEUTICAL CO. LTD,no_match_fuentes,,,,,
38272,HO30748/4,KELAC 30 MG / ML X 4 AMPOLLAS,KELAC,,INYECTABLE,MEGALABS S.A.,no_match_fuentes,,,,,
38284,HO35019/2,KETOPROFENO 100 MG / 2 ML X 1 AMPOLLA,KETOPROFENO,Ketoprofeno,INYECTABLE,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
38285,HO35019/3,KETOPROFENO 100 MG / 2 ML X 2 AMPOLLAS,KETOPROFENO,Ketoprofeno,INYECTABLE,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
38286,HO35019/4,KETOPROFENO 100 MG / 2 ML X 10 AMPOLLAS,KETOPROFENO,Ketoprofeno,INYECTABLE,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
38287,HO35019/5,KETOPROFENO 100 MG / 2 ML X 20 AMPOLLAS,KETOPROFENO,Ketoprofeno,INYECTABLE,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
38294,HO43918,KETOPROFENO 50 MG / ML SOLUCION INYECTABLE,KETOPROFENO,Ketoprofeno,INYECTABLE,JIANGXI SYNERGY PHARMACEUTICAL CO. LTD,no_match_fuentes,,,,,
38297,HO42668/2,KETOROLACO TROMETAMOL 30 MG / ML X 8 AMPOLLAS,KETOROLACO TROMETAMOL,Ketorolaco,INYECTABLE,LABORATORIO BIOSANO S.A.,no_match_fuentes,,,,,
38307,ME36925/3,LACTBET 3000 U X 20 CAPSULAS,LACTBET,,CAPSULAS,BIOTECH LABORATORIOS C.A.,no_match_fuentes,,,,,
38311,ME42689,LAMOTRIGINA 100 MG X 30 TABLETAS RECUBIERTAS,LAMOTRIGINA,Lamotrigina,TABLETAS,COOPER PHARMA LTD,no_match_fuentes,,,,,
38312,ME44647,LAMOTRIGINA 100 MG X 28 TABLETAS DE LIBERACION PROLONGADA,LAMOTRIGINA,Lamotrigina,TABLETAS,ZYDUS LIFESCIENCIES LIMITED,no_match_fuentes,,,,,
38323,ME43991,LERCANIDIPINO CLOHIDRATO 10 MG X 30 TABLETAS RECUBIERTAS,LERCANIDIPINO CLOHIDRATO,Lercanidipino,TABLETAS,ANG LIFESCIENCES INDIA LTD,no_match_fuentes,,,,,
38328,ME37661,LETROZOL 2.5 MG X 30 TABLETAS RECUBIERTAS,LETROZOL,Letrozol,TABLETAS,INTAS PHARMACEUTICAS LTD. INDIA,no_match_fuentes,,,,,
38330,ME41919,LEVETIRACETAM 1000 MG X 10 COMPRIMIDOS RECUBIERTOS,LEVETIRACETAM,Levetiracetam,COMPRIMIDOS,BLUEPHARMA - INDUSTRIA FARMACEUTICA S.A.,no_match_fuentes,,,,,
38331,ME43729,LEVETIRACETAM 500 MG X 30 TABLETAS RECUBIERTAS,LEVETIRACETAM,Levetiracetam,TABLETAS,SG HEALTHCARE PVT. LTD.,no_match_fuentes,,,,,
38333,ME43817,LEVOFLOXACINO 500 MG X 10 TABLETAS RECUBIERTAS,LEVOFLOXACINO,Levofloxacino,TABLETAS,JIANGXI SYNERGY PHARMACEUTICAL CO. LTD,no_match_fuentes,,,,,
38336,ME43531/3,LEVOFLOXACINA 750 MG X 7 TABLETAS RECUBIERTAS,LEVOFLOXACINA,Levofloxacino,TABLETAS,ANG LIFESCIENCES INDIA LTD,no_match_fuentes,,,,,
38340,ME38925/3,LEVOFLOXACINO 500 MG X 7 TABLETAS RECUBIERTAS,LEVOFLOXACINO,Levofloxacino,TABLETAS,LABORATORIOS KIMICEG C.A.,no_match_fuentes,,,,,
38341,ME38925/4,LEVOFLOXACINO 500 MG X 10 TABLETAS RECUBIERTAS,LEVOFLOXACINO,Levofloxacino,TABLETAS,LABORATORIOS KIMICEG C.A.,no_match_fuentes,,,,,
38342,ME38925/2,LEVOFLOXACINO 500 MG X 5 TABLETAS RECUBIERTAS,LEVOFLOXACINO,Levofloxacino,TABLETAS,LABORATORIOS KIMICEG C.A.,no_match_fuentes,,,,,
38343,ME38926,LEVOFLOXACINO 750 MG X 5 TABLETAS RECUBIERTAS,LEVOFLOXACINO,Levofloxacino,TABLETAS,LABORATORIOS KIMICEG C.A.,no_match_fuentes,,,,,
38344,ME43297,LEVONORGESTREL 1.5 MG X 1 TABLETA RECUBIERTA,LEVONORGESTREL,Levonorgestrel,TABLETAS,SYNOKEM PHARMACEUTICALS LIMITED,no_match_fuentes,,,,,
38355,HO40559,LINEZID 2 MG / ML SOLUCION INYECTABLE PARA INFUSION IV,LINEZID,,INYECTABLE,LABORATORIO BEHRENS C.A.,no_match_fuentes,,,,,
38356,MI318,LIOLACTIL X 20 SOBRES,LIOLACTIL X,,,LABORATORIOS ELMOR S.A.,no_match_fuentes,,,,,
38358,ME39972,LIPACOMB 40 MG - 10 MG X 30 TABLETAS,LIPACOMB,,TABLETAS,LABORATORIOS FARMA S.A.,no_match_fuentes,,,,,
38365,ME22407,LISOMUCIN 8 MG / 5 ML JARABE,LISOMUCIN,,JARABE,LABORATORIOS SPEFAR VENEZOLANOS S.A.,no_match_fuentes,,,,,
38369,ME39867,LODIPIN VL 10 MG - 160 MG X 30 CAPSULAS,LODIPIN VL,,CAPSULAS,MEGALABS S.A.,no_match_fuentes,,,,,
38370,ME28967,LOFLOX 400 MG X 10 TABLETAS RECUBIERTAS,LOFLOX,,TABLETAS,LABORATORIOS SIEGFRIED S.A.,no_match_fuentes,,,,,
38371,ME22858,LOGANIL 250 MG / 5 ML JARABE,LOGANIL,,JARABE,BIOTECH LABORATORIOS C.A.,no_match_fuentes,,,,,
38375,ME27475,LONGACEF 100 MG / 5 ML POLVO PARA SUSPENSION,LONGACEF,Cefixima,POLVO PARA RECONSTITUCION,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
38378,ME40887,LOPERAMIDA 2 MG X 10 TABLETAS,LOPERAMIDA,Loperamida,TABLETAS,SM PHARMA C.A.,no_match_fuentes,,,,,
38379,ME43709,LOPERAMIDA 2 MG X 100 COMPRIMIDOS,LOPERAMIDA,Loperamida,COMPRIMIDOS,LABORATORIOS SPEFAR VENEZOLANOS S.A.,no_match_fuentes,,,,,
38382,ME30034,LORATADINA 1 MG / ML JARABE,LORATADINA,Loratadina,JARABE,LABORATORIOS SPEFAR VENEZOLANOS S.A.,no_match_fuentes,,,,,
38384,ME27529/3,LORATADINA 10 MG X 20 TABLETAS,LORATADINA,Loratadina,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
38386,ME28201,LORATADINA 5 MG / 5 ML JARABE,LORATADINA,Loratadina,JARABE,GENVEN GENERICOS VENEZOLANOS S.A.,no_match_fuentes,,,,,
