producto_id,sku,nombre_comercial,foto_url,fuente,fecha
37629,ME22582/3,BUMELEX 1 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50048.jpg,cobeca,
37630,ME22582/2,BUMELEX 1 MG X 16 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1999.jpg,cobeca,
37631,ME32358,BUMETIN RETARD 300 MG X 20 TABLETAS DE LIBERACION PROLONGADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8304.jpg,cobeca,
37633,ME43035/3,BUTAL 8 MG X 20 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52802.jpg,cobeca,
37636,ME37532,CABERTRIX 0.5 MG X 4 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29371.jpg,cobeca,
37641,ME34121,CALCITREX D3 950 MG - 200 UI X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5529.jpg,cobeca,
37642,ME30823/2,CALMOX 15 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/644.jpg,cobeca,
37643,ME30823/3,CALMOX 15 MG X 20 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24411.jpg,cobeca,
37644,ME30822,CALMOX 7.5 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/643.jpg,cobeca,
37645,ME36763/2,CALOXPIRINA 81 MG X 30 TABLETAS ENTERICAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92195.jpg,cobeca,
37646,ME36763/3,CALOXPIRINA 81 MG X 100 TABLETAS ENTERICAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29545.jpg,cobeca,
37647,ME43646,CAMPAL 1 % GEL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53178.jpg,cobeca,
37649,ME40363/3,CANDER HCT 16 MG - 12.5 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99153.jpg,cobeca,
37651,ME41061/3,CANDER 32 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/14972.jpg,cobeca,
37652,ME41061/2,CANDER 32 MG X 15 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51481.jpg,cobeca,
37653,ME37346/2,CANDER 8 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50515.jpg,cobeca,
37659,ME35007/3,CANDESARTAN CILEXETIL 16 MG X 28 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50190.jpg,cobeca,
37660,ME35007/2,CANDESARTAN CILEXETIL 16 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50190.jpg,cobeca,
37661,ME35007/4,CANDESARTAN CILEXETIL 16 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50190.jpg,cobeca,
37662,ME35006,CANDESARTAN CILEXETIL 8 MG X 28 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94869.jpg,cobeca,
37664,ME42861,CANDETIQUE 16 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27011.jpg,cobeca,
37666,ME43829,CANTIP 16 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29751.jpg,cobeca,
37681,ME33422/3,CARBATIL 12.5 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6143.jpg,cobeca,
37683,ME33523,CARBATIL 6.25 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6142.jpg,cobeca,
37686,ME31896,CARDIPIRINA 80 MG X 30 CAPSULAS CON MICROGRANULOS CON CUBIERTA ENTERICA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4758.jpg,cobeca,
37687,ME39963,CARIBAN 10 MG-10 MG X 30 COMPRIMIDOS ENTERICOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99559.jpg,cobeca,
37688,ME38877,CARNISIN 1 G / 10 ML SOLUCION ORAL LIBRE DE AZUCAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50337.jpg,cobeca,
37689,ME33780,CARVEDIL 12.5 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94090.jpg,cobeca,
37703,ME23270,CEBION 1 G X 10 TABLETAS EFERVESCENTES SABOR A NARANJA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5017.jpg,cobeca,
37710,HO25482,CEFALOTINA 1 G X 10 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51987.jpg,cobeca,
37716,ME27816,CEFONAX 500 MG X 16 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11648.jpg,cobeca,
37721,ME38332,CELAY 5 MG / 5 ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96253.jpg,cobeca,
37723,ME44307,CELESTREN 0.075 MG X 28 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50668.jpg,cobeca,
37724,ME43858,CETERIX 5 MG / 5 ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53603.jpg,cobeca,
37725,ME44376,CETIDEX 5 MG / 5 ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54330.jpg,cobeca,
37731,ME37217,CETRAL D 5 MG - 60 MG / 5 ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91326.jpg,cobeca,
37732,ME29123,CETRAL 10 MG / ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/645.jpg,cobeca,
37733,ME29095,CETRAL 10 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/626.jpg,cobeca,
39137,ME32977,CETRAL 5 MG / 5 ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3876.jpg,cobeca,
37736,ME33112,CIALIS 20 MG X 1 COMPRIMIDO RECUBIERTO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3344.jpg,cobeca,
37737,HO41522/2,CIATAL 500 MG / 2 ML X 1 AMPOLLA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51327.jpg,cobeca,
37738,HO41522/3,CIATAL 500 MG / 2 ML X 9 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25233.jpg,cobeca,
37740,HO36631,CICLOKAN 500 MG / 5 ML X 1 AMPOLLA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94107.jpg,cobeca,
37741,ME41819,CICLOKAN 500 MG X 21 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16882.jpg,cobeca,
37746,ME24520,CINAREN 75 MG X 20 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7434.jpg,cobeca,
37747,ME24519,CINAREN 25 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28507.jpg,cobeca,
37750,ME25520,CIPROFLOX 500 MG X 12 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91927.jpg,cobeca,
37772,ME23978/2,CLENBUNAL 0.020 MG X 10 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7942.jpg,cobeca,
37773,ME23978/3,CLENBUNAL 0.020 MG X 20 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5981.jpg,cobeca,
37779,ME25351,CLENBUNAL 0.01 MG / 5 ML JARABE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7209.jpg,cobeca,
37780,ME42462,CLENOSAN 90 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52057.jpg,cobeca,
37781,ME41052,CLINAC 1 % - 5 % GEL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/14908.jpg,cobeca,
37785,ME17975,CLODOXIN 10 MG - 100 MG X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29066.jpg,cobeca,
37786,ME29523,CLOFEN 100 MG X 10 CAPSULAS DE ACCION PROLONGADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/433.jpg,cobeca,
37790,ME42084,CLONATRIL 1 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20153.jpg,cobeca,
37791,ME33201,CLONATRIL 2 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6642.jpg,cobeca,
37796,ME22956,CLONIPRES 0.150 MG X 20 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8267.jpg,cobeca,
37798,ME40816,CLONZEP 0.5 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13114.jpg,cobeca,
37799,ME40818,CLONZEP 2 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13115.jpg,cobeca,
37800,ME39070,CLOPIDEX 75 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94886.jpg,cobeca,
37808,ME37160,CLOPIVAL 75 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11595.jpg,cobeca,
37809,ME43778,CLOPTAN 75 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20161.jpg,cobeca,
37811,ME29690/3,CLORACE 500 MG - 4 MG X 20 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97306.jpg,cobeca,
37812,ME29690/2,CLORACE 500 MG - 4 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9598.jpg,cobeca,
37813,ME43777,CLORACOLD 30 MG - 5 MG / 5 ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53063.jpg,cobeca,
37815,ME43585/2,DOPALEN 200 MG X 10 CAPSULAS DE LIBERACION PROLONGADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28633.jpg,cobeca,
37826,ME41502,CODEBROMIL PLUS 15 MG - 3 MG / 15 ML JARABE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19724.jpg,cobeca,
37828,ME33110,COLFENE 400 MG - 4 MG X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6165.jpg,cobeca,
37829,ME39320,COLFENE 600 MG - 4 MG X 15 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97446.jpg,cobeca,
37833,ME23524,COLVAL 4 MG X 12 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8062.jpg,cobeca,
39156,HO23451,COLVAL 4 MG / 2 ML X 2 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8563.jpg,cobeca,
37834,ME32060,COLYPAN 200 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16762.jpg,cobeca,
37836,ME34013,CONEXINE 50 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29374.jpg,cobeca,
37837,ME43002,CONTRADOL 100 MG / ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50553.jpg,cobeca,
37838,ME28460,CORAZEM 60 MG X 20 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10134.jpg,cobeca,
37839,ME40574,CORBIS 10 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23009.jpg,cobeca,
37840,ME42767,CORBIS 5 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23008.jpg,cobeca,
37843,ME39494/2,CORENTEL 1.25 MG X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28209.jpg,cobeca,
37845,ME35620/3,CORENTEL 5 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10042.jpg,cobeca,
37846,ME35620/2,CORENTEL 5 MG X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10024.jpg,cobeca,
39163,ME42233,COROPRES HCT 32 MG - 12.5 MG COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28480.jpg,cobeca,
37849,ME35926,COROPRES 8 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98452.jpg,cobeca,
39162,ME35927,COROPRES 16 MG COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98453.jpg,cobeca,
37851,ME31743,COVENTROL 6.25 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99167.jpg,cobeca,
37852,ME41808/2,CRISOMET 50 MG - 500 MG X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16905.jpg,cobeca,
37853,ME41808/3,CRISOMET 50 MG - 500 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19232.jpg,cobeca,
39165,ME41809/2,CRISOMET 50 MG - 850 MG X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17016.jpg,cobeca,
39166,ME41809/3,CRISOMET 50 MG - 850 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19233.jpg,cobeca,
37854,ME37867,CRISPLUS 120 MG X 30 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28167.jpg,cobeca,
37855,ME35933/2,CURPINOL 6.25 MG X 10 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26063.jpg,cobeca,
37856,ME35933/3,CURPINOL 6.25 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92400.jpg,cobeca,
39167,ME36263,CURPINOL 12.5 MG COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92399.jpg,cobeca,
39168,ME36264,CURPINOL 25 MG COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92398.jpg,cobeca,
37857,ME27157/2,CYPRAL 500 MG X 14 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3660.jpg,cobeca,
37858,ME27157/3,CYPRAL 500 MG X 20 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92798.jpg,cobeca,
37859,ME27452,CYPRAL 750 MG X 6 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11353.jpg,cobeca,
37860,ME42913,DALCITRIN 2 % UNGUENTO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28692.jpg,cobeca,
37861,ME24979,DALPAS 5 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6617.jpg,cobeca,
37862,ME30715/2,DALTAZEN 60 MG X 10 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28478.jpg,cobeca,
37863,ME30715/3,DALTAZEN 60 MG X 20 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1303.jpg,cobeca,
37868,ME21267/3,DECOBEL 0.5 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22694.jpg,cobeca,
37869,HO20294,DECOBEL 8 MG / 2 ML SOLUCION INYECTABLE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94637.jpg,cobeca,
37870,ME42577,DEFLARIN 6 MG X 10 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21048.jpg,cobeca,
37876,ME34903,DENCOFEN 1.16 % CREMA EN BASE GEL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90093.jpg,cobeca,
37878,ME38371,DENUAL 150 MG X 1 COMPRIMIDO RECUBIERTO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94853.jpg,cobeca,
37879,ME43769,DEPOFEM 150MGML X 1 AMPOLLA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28729.jpg,cobeca,
37880,ME25685,DERAIN 15 % CREMA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8275.jpg,cobeca,
37881,ME37124,DERMACORTINE 0.1 % CREMA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91421.jpg,cobeca,
37883,ME41291,DERMAZOL 0.05 % LOCION CAPILAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99591.jpg,cobeca,
39174,ME40804,DERMAZOL 0.05 % UNGUENTO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99591.jpg,cobeca,
39175,ME40790,DERMAZOL 0.05 % CREMA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99591.jpg,cobeca,
37884,ME38114,DERMOSUPRIL C 0.1 % - 3 % CREMA TOPICA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24079.jpg,cobeca,
37885,ME21432,DERMOVATE 0.05 % CREMA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28893.jpg,cobeca,
37886,ME41984,DEROVIT 1000 UI X 30 CAPSULAS BLANDAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25518.jpg,cobeca,
37889,ME36632,DESLER 5 MG X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18806.jpg,cobeca,
37890,ME34405/2,DESLORAT 5 MG X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90319.jpg,cobeca,
37891,ME34405/3,DESLORAT 5 MG X 20 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90319.jpg,cobeca,
37897,ME44106,DESONIDA 0.1 % CREMA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23011.jpg,cobeca,
37898,ME44013,DESTREL 75 MCG X 28 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50861.jpg,cobeca,
37909,ME42537,DEXTROMETORFANO 15 MG / 5 ML JARABE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26399.jpg,cobeca,
37911,HO39066,DEXTROSA 50 % SOLUCION INYECTABLE IV,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1131.jpg,cobeca,
37914,ME38358,DIAFORMINA 1000 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95456.jpg,cobeca,
37915,ME30872,DIAFORMINA 500 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50991.jpg,cobeca,
37916,HO33474/2,DIAGESIC 75 MG / 3 ML X 1 AMPOLLA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51210.jpg,cobeca,
37917,HO33474/3,DIAGESIC 75 MG / 3 ML X 2 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6136.jpg,cobeca,
37920,ME25910,DIARONA 200 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7335.jpg,cobeca,
37923,ME36464,DICLODEX 50 MG X 20 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90913.jpg,cobeca,
37936,ME39086,DIECAPS 120 MG X 30 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94852.jpg,cobeca,
37937,ME40899,DIECAPS 60 MG X 30 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17245.jpg,cobeca,
37940,ME27774,DIFENAC 1 % GEL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8417.jpg,cobeca,
39483,ME24522,DIFENAC 100 MG X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8420.jpg,cobeca,
37941,ME41496,DIGLET 1000 U.I. X 30 COMPRIMIDOS ORODISPERSABLES,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28637.jpg,cobeca,
37942,ME42648,DIGLET 5000 U.I. X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52638.jpg,cobeca,
37943,ME42496,DIGLET 200 UI SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52147.jpg,cobeca,
37944,ME32831,DIKLASON 100 MG X 20 COMPRIMIDOS DE ACCION PROLONGADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13042.jpg,cobeca,
37947,ME27240,DILOTEX 5 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50518.jpg,cobeca,
37948,ME27234,DILOTEX 10 MG X 10 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9889.jpg,cobeca,
37958,HO30051,DIPIDOL 500 MG / ML X 3 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52497.jpg,cobeca,
37959,ME42021,DIPLOZ 1 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22057.jpg,cobeca,
37961,ME30873,DOBET 2 % - 0.5 % SOLUCION OFTALMICA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/843.jpg,cobeca,
37962,ME40299/3,DOBRACID 300 MG X 30 COMPRIMIDOS RECUBIERTOS DE LIBERACION PROLONGADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16483.jpg,cobeca,
37963,ME40299/2,DOBRACID 300 MG X 10 COMPRIMIDOS RECUBIERTOS DE LIBERACION PROLONGADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50498.jpg,cobeca,
37968,ME27426/3,DOLAK 10 MG X 20 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2586.jpg,cobeca,
37969,ME27426/2,DOLAK 10 MG X 10 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2349.jpg,cobeca,
37970,ME27438,DOLAK 20 MG X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10812.jpg,cobeca,
39489,ME38932/4,DOLAK 30 MG X 4 COMPRIMIDOS SUBLINGUALES,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94457.jpg,cobeca,
37972,ME32091,DOLKIDS 160 MG X 20 TABLETAS MASTICABLES,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5370.jpg,cobeca,
37973,ME42184,DOLNIX 150 MG X 20 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51126.jpg,cobeca,
37977,ME36325,DOMPESIN 10 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11584.jpg,cobeca,
37978,ME38983,DOMPESIN 1 MG / ML SUSPENSION,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94774.jpg,cobeca,
37981,ME32119/4,DORIXINA FLEX 125 MG - 5 MG X 20 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50180.jpg,cobeca,
37982,ME32119/2,DORIXINA FLEX 125 MG - 5 MG X 5 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29269.jpg,cobeca,
37986,ME21021,DOXIUM 500 MG X 30 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52056.jpg,cobeca,
37988,ME32615/3,DUROVAL 50 MG X 2 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22796.jpg,cobeca,
37989,ME32615/2,DUROVAL 50 MG X 1 TABLETA RECUBIERTA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2798.jpg,cobeca,
37990,ME32615/4,DUROVAL 50 MG X 3 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2821.jpg,cobeca,
37994,ME11176,DUVADILAN 10 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1300.jpg,cobeca,
37995,ME36415,EDAGAN 200 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90689.jpg,cobeca,
37996,ME36330,EDAGAN 25 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90687.jpg,cobeca,
37997,HO30096,EDEMID 10 MG / ML X 5 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2361.jpg,cobeca,
38009,ME43715,EPITRAL 25 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52494.jpg,cobeca,
38010,ME42128,EPITRAL 100 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20035.jpg,cobeca,
38011,ME42127,EPITRAL 50 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20036.jpg,cobeca,
38013,ME39415,ERILON 0.05 % CREMA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5842.jpg,cobeca,
39201,ME19270,ERILON 0.1 % CREMA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5842.jpg,cobeca,
38027,ME40578,ESMIRTAL 20 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54449.jpg,cobeca,
38028,ME44181,ESOCOF 10 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54292.jpg,cobeca,
