producto_id,sku,nombre_comercial,nucleo,molecula,forma,laboratorio,categoria,fuente,gates,url_en_ledger,desc_candidata,foto_candidata
37932,ME28851,DICLOFENAC SODICO 50 MG X 20 TABLETAS CON RECUBRIMIENTO ENTERICO,DICLOFENAC SODICO,,TABLETAS,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,no,DICLOFENAC POTA TAB 50MG X20 CR DAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23145.jpg
37934,ME43099,DICLOFENACO POTASICO 50 MG X 20 TABLETAS CON RECUBRIMIENTO ENTERICO,DICLOFENACO POTASICO,,TABLETAS,VIDA LABORATORIES (P) LIMITED,lab_antiguo,cobeca,lab,si,DICLOFENACO POTA TAB 50MG X20 KIMIC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/55.jpg
37957,ME40371,DIOSMINA-HESPERIDINA 450 MG-50 MG COMPRIMIDOS RECUBIERTOS,DIOSMINA-HESPERIDINA,,COMPRIMIDOS,LABORATORIO ELEA PHOENIX S.A.,lab_antiguo,cobeca,lab,no,DIOSMINA/HESPER TAB 450/50MG X30 CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24807.jpg
37960,ME37926,PENTASA 500 MG X 30 COMPRIMIDOS DE LIBERACION PROLONGADA,PENTASA,Mesalazina,COMPRIMIDOS,FERRING INTERNATIONAL CENTER S.A.,lab_antiguo,cobeca,lab,no,DIZACOL MESALAZINA TAB 500MG X30,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54489.jpg
37984,ME43060,DOXICICLINA 100 MG X 10 CAPSULAS,DOXICICLINA,Doxiciclina Hiclato,CAPSULAS,FLAMINGO PHARMACEUTICALS LTD,lab_antiguo,cobeca,lab,no,DOXICICLINA CAP 100MG X 10 ANGELUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28543.jpg
37992,ME44389/2,TAMSULON DUO 0.5 MG - 0.4 MG X 10 CAPSULAS DE LIBERACION PROLONGADA,TAMSULON DUO,Dutasterida - Tamsulosina,CAPSULAS,ASOFARMA S.A.I. Y C,lab_antiguo,cobeca,lab,no,"TAMSULOSINA TAMSUHEM CAP 0,4MG X10 ADN",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53254.jpg
38021,ME38504/3,ESCITALOPRAM 10 MG X 30 TABLETAS RECUBIERTAS,ESCITALOPRAM,,TABLETAS,CALOX INTERNATIONAL C.A.,lab_antiguo,cobeca,lab,no,ESCITALOPRAM TAB 10MG X30 CLEO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25666.jpg
38025,ME43340,ESCITALOPRAM 5 MG X 30 TABLETAS RECUBIERTAS,ESCITALOPRAM,,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,lab_antiguo,cobeca,lab,no,ESCITALOPRAM TAB 5MG X30 CLEO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25665.jpg
38088,ME36163,FEXOFENADINA CLORHIDRATO 180 MG X 10 TABLETAS RECUBIERTAS,FEXOFENADINA CLORHIDRATO,Fexofenadina,TABLETAS,CALOX INTERNATIONAL C.A.,lab_antiguo,cobeca,lab,no,FEXOFENADINA CLORHID TAB 180MG X 10 FMED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28713.jpg
38104,ME41029,FLAVOXATO CLORHIDRATO 200 MG X 10 TABLETAS RECUBIERTAS,FLAVOXATO CLORHIDRATO,Flavoxato,TABLETAS,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,no,FLAVOXATO TAB 200MG X10 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99485.jpg
38112,ME41686,FLUCON 200 MG X 4 CAPSULAS,FLUCON,Fluconazol,CAPSULAS,MEGALABS S.A.,lab_antiguo,cobeca,lab,no,FLUCONAZOL CAP 200MG X 4 GENFAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50070.jpg
38113,HO36216,EXOMAX 200 MG / 100 ML X 1 AMPOLLA,EXOMAX,Fluconazol,INYECTABLE,BAXTER PHARMACEUTICALS INDIA PRIVATE LIMITED,lab_antiguo,cobeca,lab,no,FLUCONAZOL SOL INY 200MG/100ML BLUE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29940.jpg
38126,ME31214,FLUOXETINA 20 MG X 14 CAPSULAS,FLUOXETINA,,CAPSULAS,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,si,FLUOXETINA CAP 20MG X14 BIOTECH,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3221.jpg
38160,ME39843,METFORMINA CLORHIDRATO - GLIBENCLAMIDA 500 MG - 5 MG TABLETAS RECUBIERTAS,METFORMINA CLORHIDRATO - GLIBENCLAMIDA,Glibenclamida,TABLETAS,LEK PHARMACEUTICALS D.D,lab_antiguo,cobeca,lab,no,METFORMINA CLORH TAB REC 500MG X30 VLM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53309.jpg
38169,ME32727,GLIMERID 2 MG X 30 TABLETAS,GLIMERID,Glimepirida,TABLETAS,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,no,GLIMEPIRIDA TAB 2MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21362.jpg
38177,ME35616,GLYMAR 4 MG X 20 TABLETAS,GLYMAR,Glimepirida,TABLETAS,MEYER PRODUCTOS TERAPEUTICOS S.A.,lab_antiguo,cobeca,lab,si,GLYMAR TAB 4MG X20 MEY,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9456.jpg
38195,ME36980/2,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 MG - 25 MG X 10 COMPRIMIDOS RECUB,LOSARTAN POTASICO - HIDROCLOROTIAZIDA,,COMPRIMIDOS,LABORATORIOS VARGAS S.A.,lab_antiguo,cobeca,lab,no,LOSARTAN/HCT TAB REC 100/25MG X10 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22228.jpg
38196,ME36980/3,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 MG - 25 MG X 30 COMPRIMIDOS RECUB,LOSARTAN POTASICO - HIDROCLOROTIAZIDA,,COMPRIMIDOS,LABORATORIOS VARGAS S.A.,lab_antiguo,cobeca,lab,no,LOSARTAN HCT TAB REC 100/25MGX30 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99859.jpg
38276,ME37980,KEPPRA 1000 MG X 30 TABLETAS RECUBIERTAS,KEPPRA,Levetiracetam,TABLETAS,UCB PHARMA S.A.,lab_antiguo,cobeca,lab,no,KEPPRA TAB 1000MG X 30,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28898.jpg
38277,ME37979,KEPPRA 500 MG X 30 TABLETAS RECUBIERTAS,KEPPRA,Levetiracetam,TABLETAS,UCB PHARMA S.A.,lab_antiguo,cobeca,lab,no,KEPPRA TAB 500MG X 30,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28897.jpg
38296,HO42668/3,KETOROLACO TROMETAMOL 30 MG / ML X 10 AMPOLLAS,KETOROLACO TROMETAMOL,Ketorolaco,INYECTABLE,LABORATORIO BIOSANO S.A.,lab_antiguo,cobeca,lab,no,KETOROLACO AMP 30MG/1ML X 10 CR GM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29479.jpg
38298,HO42686,KETOROLACO TROMETAMINA 30 MG / ML X 3 AMPOLLAS,KETOROLACO TROMETAMINA,,INYECTABLE,CADILA PHARMACEUTICALS LIMITED,lab_antiguo,cobeca,lab,no,KETOROLACO SOL INY 30MG/ML X3 CR CCM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27131.jpg
38299,ME36886,KETOROLAC TROMETAMINA 20 MG X 10 COMPRIMIDOS,KETOROLAC TROMETAMINA,,COMPRIMIDOS,LABORATORIOS SPEFAR VENEZOLANOS S.A.,lab_antiguo,cobeca,lab,no,KETOROLACO TROMETAMINA TAB 20MG X10 FMED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51770.jpg
38324,ME44311,LERCANIDIPNO 20 MG X 30 TABLETAS RECUBIERTAS,LERCANIDIPNO,Lercanidipino,TABLETAS,AXA PARENTERALS LTD,lab_antiguo,cobeca,lab,no,LERCANIDIPINO TAB REC 20MG X30 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51324.jpg
38332,HO37449,LEVOFLOXACINA 500 MG / 100 ML SOLUCION PARA INFUSION INTRAVENOSA,LEVOFLOXACINA,Levofloxacino,INYECTABLE,EUROFARMA LABORATORIOS S.A.,lab_antiguo,cobeca,lab,no,LEVOFLOXACINA INF INY 500MG/100ML CRDIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21338.jpg
38335,ME43531/2,LEVOFLOXACINA 750 MG X 5 TABLETAS RECUBIERTAS,LEVOFLOXACINA,Levofloxacino,TABLETAS,ANG LIFESCIENCES INDIA LTD,lab_antiguo,cobeca,lab,no,LEVOFLOXACINA TAB 750MG X5 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19718.jpg
38337,ME43531/4,LEVOFLOXACINA 750 MG X 10 TABLETAS RECUBIERTAS,LEVOFLOXACINA,Levofloxacino,TABLETAS,ANG LIFESCIENCES INDIA LTD,lab_antiguo,cobeca,lab,no,LEVOFLOXACINA TAB REC 750MG X10 CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24415.jpg
38338,ME35920/3,LEVOFLOXACINA 500 MG X 10 TABLETAS RECUBIERTAS,LEVOFLOXACINA,Levofloxacino,TABLETAS,PROCAPS S.A.,lab_antiguo,cobeca,lab,no,LEVOFLOXACINA TAB REC 500MG X10 BIU,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26132.jpg
38339,ME35920/2,LEVOFLOXACINA 500 MG X 7 TABLETAS RECUBIERTAS,LEVOFLOXACINA,Levofloxacino,TABLETAS,PROCAPS S.A.,lab_antiguo,cobeca,lab,no,LEVOFLOXACINA TAB REC 500MG X7 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24405.jpg
38349,ME42576/2,LEVOTIROXINA SODICA 100 MCG X 10 TABLETAS,LEVOTIROXINA SODICA,Levotiroxina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,lab_antiguo,cobeca,lab,no,LEVOTIROXINA SOD TAB 100MCG X10 CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22840.jpg
38350,ME42576/3,LEVOTIROXINA SODICA 100 MCG X 50 TABLETAS,LEVOTIROXINA SODICA,Levotiroxina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,lab_antiguo,cobeca,lab,no,LEVOTIROXINA SOD TAB 100MCG X50 CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54490.jpg
38351,ME43141,LEVOTIROXINA SODICA 50 MCG X 50 TABLETAS,LEVOTIROXINA SODICA,Levotiroxina,TABLETAS,HIRAL LABS LIMITED,lab_antiguo,cobeca,lab,no,LEVOTIROXINA SOD TAB 50MCG X50 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21408.jpg
38353,HO32824,LIDOCAINA - EPINEFRINA 2 % - 1:50.000 SOLUCION INYECTABLE,LIDOCAINA - EPINEFRINA,,INYECTABLE,EMPRESA LABORATORIOS AICA,lab_antiguo,cobeca,lab,si,LIDOCAINA AMP 2%/2ML INTRAD X5 GMEDIC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29478.jpg
38388,ME39177,LORATADINA 10 MG X 10 TABLETAS,LORATADINA,,TABLETAS,LABORATORIOS ALFA C X A,lab_antiguo,cobeca,lab,si,LORATADINA TAB 10MG X10 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9653.jpg
38390,ME42490,LORATADINA - BETAMETASONA 5 MG - 0.25 MG COMPRIMIDOS,LORATADINA - BETAMETASONA,Betametasona - Loratadina,COMPRIMIDOS,LABORATORIOS SPEFAR VENEZOLANOS S.A.,lab_antiguo,cobeca,lab,no,"LORATADINA/BETAMET TAB 5/0,25MG X10 GEAG",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24984.jpg
38397,ME29469/3,LOSARTAN POTASICO 50 MG X 20 COMPRIMIDOS RECUBIERTOS,LOSARTAN POTASICO,Losartan,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,lab_antiguo,cobeca,lab,si,LOSARTAN POTA TAB REC 50MG X20 KIMIC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92637.jpg
38398,ME36979,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 50 MG - 12.5 MG COMPRIMIDOS RECU,LOSARTAN POTASICO - HIDROCLOROTIAZIDA,,COMPRIMIDOS,LABORATORIOS VARGAS S.A.,lab_antiguo,cobeca,lab,no,"LOSARTAN/HCT TAB 50MG/12,5MG X30 ANG/H",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20434.jpg
38399,ME37542/2,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 MG - 25 MG X 10 TABLETAS RECUBIERTAS,LOSARTAN POTASICO - HIDROCLOROTIAZIDA,Hidroclorotiazida - Losartan,TABLETAS,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,no,LOSARTAN/HCT TAB REC 100/25MG X10 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22228.jpg
38402,ME35402/3,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 50 MG - 12.5 MG X 30 COMPRIMIDOS RECU,LOSARTAN POTASICO - HIDROCLOROTIAZIDA,,COMPRIMIDOS,LABORATORIO CHILE S.A.,lab_antiguo,cobeca,lab,no,"LOSARTAN/HCT TAB 50MG/12,5MG X30 ANG/H",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20434.jpg
38403,ME35402/2,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 50 MG - 12.5 MG X 15 COMPRIMIDOS RECU,LOSARTAN POTASICO - HIDROCLOROTIAZIDA,,COMPRIMIDOS,LABORATORIO CHILE S.A.,lab_antiguo,cobeca,lab,no,"LOSARTAN/HCT TAB 50/12,5MG X15 PHARME",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90067.jpg
38405,ME36110/2,LOSARTAN POTASICO - HIDROCLOROTIZADA 100 MG - 25 MG X 10 TABLETAS RECUBIERTAS,LOSARTAN POTASICO - HIDROCLOROTIZADA,Hidroclorotiazida - Losartan,TABLETAS,CALOX INTERNATIONAL C.A.,lab_antiguo,cobeca,lab,no,LOSARTAN/HCT TAB REC 100/25MG X10 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22228.jpg
38407,ME31205/2,LOSARTAN POTASICO 50 MG X 10 TABLETAS RECUBIERTAS,LOSARTAN POTASICO,Losartan,TABLETAS,LABORATORIOS KIMICEG C.A.,lab_antiguo,cobeca,lab,si,LOSARTAN POTA COMP 50MG X10 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3399.jpg
38422,ME38235,GLETOP 20 MG X 60 TABLETAS CON CUBIERTA ENTERICA,GLETOP,Esomeprazol Magnesio Trihidrato,TABLETAS,GLENMARK PHARMACEUTICALS LIMITED,lab_antiguo,cobeca,lab,no,MAGNESIO GLICINATO CAP X60 ARC IRIS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27004.jpg
38430,ME41135,MATERNAVIT X 30 CAPSULAS BLANDAS,MATERNAVIT X,,CAPSULAS,LAMBO LABORATORIA N.V,lab_antiguo,cobeca,lab,no,MATERNAVIT CAP BLD X30 MDF,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13652.jpg
38442,ME43017/2,MEMANTINA CLORHIDRATO 10 MG X 10 TABLETAS RECUBIERTAS,MEMANTINA CLORHIDRATO,Memantina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,lab_antiguo,cobeca,lab,no,MEMANTINA TAB 10MG X10 FMED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50985.jpg
38443,ME43017/4,MEMANTINA CLORHIDRATO 10 MG X 28 TABLETAS RECUBIERTAS,MEMANTINA CLORHIDRATO,Memantina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,lab_antiguo,cobeca,lab,no,MEMANTINA TAB 10MG X28 CR CCM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22396.jpg
38444,ME43017/3,MEMANTINA CLORHIDRATO 10 MG X 14 TABLETAS RECUBIERTAS,MEMANTINA CLORHIDRATO,Memantina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,lab_antiguo,cobeca,lab,no,MEMANTINA TAB REC 10MG X14 BIU,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26136.jpg
38446,MI4470,FRICSOL 10 % - 10 % LINIMENTO,FRICSOL,Mentol - Salicilato Metilo,UNGUENTO,LABORATORIOS FARMA S.A.,lab_antiguo,cobeca,lab,no,MENTOL UNG 25G LYA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25460.jpg
38448,HO42154,MEROPENEM 1 G - 0.5 G X 1 AMPOLLA,MEROPENEM,,INYECTABLE,REYOUNG PHARMACEUTICAL CO. LTD,lab_antiguo,cobeca,lab,no,"MEROPENEM PVO SOL INY 0,5G VIAL X1 DIST",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51939.jpg
38452,ME37735,CLORHIDRATO DE METFORMINA 500 MG X 30 TABLETAS RECUBIERTAS,CLORHIDRATO DE METFORMINA,Metformina,TABLETAS,EMPRESA LABORATORIOS MEDSOL,lab_antiguo,cobeca,lab,no,METFORMINA TAB 500MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20433.jpg
38456,ME42410,METFORMINA CLORHIDRATO 1000 MG X 30 TABLETAS RECUBIERTAS,METFORMINA CLORHIDRATO,Metformina,TABLETAS,LEK PHARMACEUTICALS D.D,lab_antiguo,cobeca,lab,no,METFORMINA TAB LP 1000MG X30 CR LATT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52951.jpg
38458,ME36815,METFORMINA 500 MG X 30 TABLETAS RECUBIERTAS,METFORMINA,,TABLETAS,AUROBINDO PHARMA LIMITED,lab_antiguo,cobeca,lab,no,METFORMINA TAB 500MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20433.jpg
38460,ME37538,METFORMINA CLORHIDRATO 500 MG X 30 TABLETAS RECUBIERTAS,METFORMINA CLORHIDRATO,Metformina,TABLETAS,BAROQUE PHARMACEUTICALS PVT. LTD.,lab_antiguo,cobeca,lab,no,METFORMINA TAB 500MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20433.jpg
38461,ME32508/3,METFORMINA CLORHIDRATO 850 MG X 30 TABLETAS,METFORMINA CLORHIDRATO,,TABLETAS,CALOX INTERNATIONAL C.A.,lab_antiguo,cobeca,lab,no,METFORMINA TAB 850MG X 30 ANGELUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28530.jpg
38464,ME42625,METFORMINA CLORHIDRATO 1000 MG X 30 TABLETAS RECUBIERTAS,METFORMINA CLORHIDRATO,,TABLETAS,FLAMINGO PHARMACEUTICALS LTD,lab_antiguo,cobeca,lab,no,METFORMINA TAB LP 1000MG X30 CR LATT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52951.jpg
38465,ME40568,SITAGLIPTINA -METFORMINA CLORHIDRATO 50 MG-500 MG X 30 COMPRIMIDOS,SITAGLIPTINA -METFORMINA CLORHIDRATO,,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,lab_antiguo,cobeca,lab,no,SITAGLIPTINA METF TAB 50/500MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23675.jpg
38472,ME29532/3,METREN 500 MG X 15 CAPSULAS BLANDAS VAGINALES,METREN,Metronidazol,CAPSULAS,LABORATORIOS SIEGFRIED S.A.,lab_antiguo,cobeca,lab,no,METRONIDAZOL INF IV 500MG/100ML GLOB MED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29802.jpg
38476,HO42390,METRONIDAZOL 500 MG / 100 ML SOLUCION PARA INFUSION.,METRONIDAZOL,,INYECTABLE,SHANDONG SHENGLU PHARMACEUTICAL CO. LTD,lab_antiguo,cobeca,lab,no,METRONIDAZOL SOL INY 500MG/100ML IPS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21360.jpg
38487,ME34758,MICROSER 16 MG X 20 TABLETAS,MICROSER,Betahistina,TABLETAS,TECNANDINA S.A.,lab_antiguo,cobeca,lab,no,BETAHISTINA TAB 16MG X20 FMED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51762.jpg
38497,ME43809,VERNATE 0.05 % CREMA,VERNATE,Clobetasol Propionato,CREMA,BIOTECH LABORATORIOS C.A.,lab_antiguo,cobeca,lab,si,"CLOBETASOL PROPIONAT CREM 0,05% 20G CLX",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90441.jpg
38516,ME37148,MOXIFLOXACINA 400 MG X 7 TABLETAS RECUBIERTAS,MOXIFLOXACINA,Moxifloxacino,TABLETAS,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,no,MOXIFLOXACINA TAB REC 400MG X7 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90066.jpg
38517,ME36486,MOXIFLOXACINA 400 MG X 10 COMPRIMIDOS RECUBIERTOS,MOXIFLOXACINA,Moxifloxacino,COMPRIMIDOS,SM PHARMA C.A.,lab_antiguo,cobeca,lab,no,MOXIFLOXACINA TAB 400MG X10 CR BEL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25226.jpg
38534,ME31384/5,NEFROTAL H 50 MG - 12.5 MG X 30 COMPRIMIDOS RECUBIERTOS,NEFROTAL H,Hidroclorotiazida - Losartan,COMPRIMIDOS,MEGALABS S.A.,lab_antiguo,cobeca,lab,no,"HIDROCLOROTIAZIDA TAB 12,5MG X30 PHARME",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53195.jpg
38535,ME31384/4,NEFROTAL H 50 MG - 12.5 MG X 15 COMPRIMIDOS RECUBIERTOS,NEFROTAL H,Hidroclorotiazida - Losartan,COMPRIMIDOS,MEGALABS S.A.,lab_antiguo,cobeca,lab,no,"LOSARTAN/HCT TAB 50/12,5MG X15 PHARME",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90067.jpg
38536,ME31384/2,NEFROTAL H 50 MG - 12.5 MG X 10 COMPRIMIDOS RECUBIERTOS,NEFROTAL H,Hidroclorotiazida - Losartan,COMPRIMIDOS,MEGALABS S.A.,lab_antiguo,cobeca,lab,si,"LOSARTAN POTA/HCT 50/12,5MG X10 KIMIC",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93777.jpg
38552,ME28779,NIFEDIPINA 10 MG X 14 CAPSULAS,NIFEDIPINA,Nifedipino,CAPSULAS,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,no,NIFEDIPINA CAP 10MG X14 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27546.jpg
38564,ME44220/2,NITROFURANTOINA 50 MG X 10 TABLETAS RECUBIERTAS,NITROFURANTOINA,,TABLETAS,CALOX INTERNATIONAL C.A.,lab_antiguo,cobeca,lab,no,NITROFURANTOINA TAB 50MG X10 KMP,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53552.jpg
38581,ME43411,PREDNISOLONA ACETATO 1 % SUSPENSION OFTALMICA,PREDNISOLONA ACETATO,,SUSPENSION ORAL,LABORATORIOS L.O. OFTALMI C.A.,lab_antiguo,cobeca,lab,no,PREDNISOLONA SOL ORAL 3MG/ML 60ML DAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53054.jpg
38589,ME40904,OLMESARTAN MEDOXOMIL 40 MG - HIDROLOCOTIAZIDA 12.5 MG X 30 TABLETAS RECUBIERTAS,OLMESARTAN MEDOXOMIL,,TABLETAS,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,no,OLMESARTAN MEDOXOMIL COMP/REC 40MG X 30,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99045.jpg
38592,ME40779,OLMESARTAN MEDOXOMIL 20 MG X 30 TABLETAS RECUBIERTAS,OLMESARTAN MEDOXOMIL,,TABLETAS,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,no,OLMESARTAN MEDOXOMIL COM/REC 20MG X 30,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99097.jpg
38596,ME27785/3,OMEPRAZOL 20 MG X 10 CAPSULAS CON MICROGRANULOS ENTERICOS,OMEPRAZOL,,CAPSULAS,CALOX INTERNATIONAL C.A.,lab_antiguo,cobeca,lab,no,OMEPRAZOL CAP 20MG X10 FMED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53303.jpg
38599,ME27785/6,OMEPRAZOL 20 MG X 30 CAPSULAS CON MICROGRANULOS ENTERICOS,OMEPRAZOL,,CAPSULAS,CALOX INTERNATIONAL C.A.,lab_antiguo,cobeca,lab,si,OMEPRAZOL CAP/MICRO G 20MG X 30 GENVEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29950.jpg
38600,ME27785/2,OMEPRAZOL 20 MG X 7 CAPSULAS CON MICROGRANULOS ENTERICOS,OMEPRAZOL,,CAPSULAS,CALOX INTERNATIONAL C.A.,lab_antiguo,cobeca,lab,no,OMEPRAZOL CAP 20MG X7 VARG,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20777.jpg
38603,ME43675/4,OMEPRAZOL 20 MG X 10 CAPSULAS GASTRORRESISTENTES,OMEPRAZOL,(+)-tetrabenazina - Omeprazol,CAPSULAS,K.A. MALLE PHARMACEUTICALS LTD,lab_antiguo,cobeca,lab,no,OMEPRAZOL CAP 20MG X10 FMED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53303.jpg
38608,ME42404/3,OMEPRAZOL 40 MG X 30 CAPSULAS CON MICROGRANULOS GASTRORRESISTENTES,OMEPRAZOL,,CAPSULAS,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,si,OMEPRAZOL CAP 40MG X 30 OFTALMI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50576.jpg
38609,ME42404/2,OMEPRAZOL 40 MG X 7 CAPSULAS CON MICROGRANULOS GASTRORRESISTENTES,OMEPRAZOL,,CAPSULAS,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,si,OMEPRAZOL CAP 40MG X 7 OFTALMI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29583.jpg
38610,ME41965/3,OMEPRAZOL 40 MG X 30 CAPSULAS GASTRORRESISTENTES,OMEPRAZOL,,CAPSULAS,LABORATORIOS LETI S.A.V.,lab_antiguo,cobeca,lab,si,OMEPRAZOL CAP 40MG X 30 OFTALMI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50576.jpg
